
미세먼지농도
[검색조건]
지점명 : 서울, 자료구분:시간자료 , 기간 : 20180101 00 ~ 20190101 00

지점번호,지점명,일자,미세먼지농도(㎍/㎥)
108,서울,2018-06-23 14,36
108,서울,2018-06-23 15,35
108,서울,2018-06-23 16,31
108,서울,2018-06-23 17,29
108,서울,2018-06-23 18,43
108,서울,2018-06-23 19,40
108,서울,2018-06-23 20,49
108,서울,2018-06-23 21,41
108,서울,2018-06-23 22,56
108,서울,2018-06-23 23,51
108,서울,2018-06-24 00,55
108,서울,2018-06-24 01,53
108,서울,2018-06-24 02,63
108,서울,2018-06-24 03,64
108,서울,2018-06-24 04,49
108,서울,2018-06-24 05,37
108,서울,2018-06-24 06,28
108,서울,2018-06-24 07,35
108,서울,2018-06-24 08,35
108,서울,2018-06-24 09,45
108,서울,2018-06-24 10,58
108,서울,2018-06-24 11,40
108,서울,2018-06-24 12,49
108,서울,2018-06-24 13,39
108,서울,2018-06-24 14,40
108,서울,2018-06-24 15,52
108,서울,2018-06-24 16,40
108,서울,2018-06-24 17,40
108,서울,2018-06-24 18,31
108,서울,2018-06-24 19,36
108,서울,2018-06-24 20,30
108,서울,2018-06-24 21,42
108,서울,2018-06-24 22,37
108,서울,2018-06-24 23,32
108,서울,2018-06-25 00,33
108,서울,2018-06-25 01,40
108,서울,2018-06-25 02,47
108,서울,2018-06-25 03,31
108,서울,2018-06-25 04,23
108,서울,2018-06-25 05,16
108,서울,2018-06-25 06,28
108,서울,2018-06-25 07,23
108,서울,2018-06-25 08,25
108,서울,2018-06-25 09,32
108,서울,2018-06-25 10,35
108,서울,2018-06-25 11,36
108,서울,2018-06-25 12,33
108,서울,2018-06-25 13,30
108,서울,2018-06-25 14,43
108,서울,2018-06-25 15,42
108,서울,2018-06-25 16,56
108,서울,2018-06-25 17,56
108,서울,2018-06-25 18,59
108,서울,2018-06-25 19,66
108,서울,2018-06-25 20,65
108,서울,2018-06-25 21,65
108,서울,2018-06-25 22,53
108,서울,2018-06-25 23,62
108,서울,2018-06-26 00,57
108,서울,2018-06-26 01,61
108,서울,2018-06-26 02,70
108,서울,2018-06-26 03,55
108,서울,2018-06-26 04,48
108,서울,2018-06-26 05,34
108,서울,2018-06-26 06,40
108,서울,2018-06-26 07,27
108,서울,2018-06-26 08,28
108,서울,2018-06-26 09,35
108,서울,2018-06-26 10,33
108,서울,2018-06-26 11,38
108,서울,2018-06-26 12,30
108,서울,2018-06-26 13,19
108,서울,2018-06-26 14,12
108,서울,2018-06-26 15,17
108,서울,2018-06-26 16,22
108,서울,2018-06-26 17,24
108,서울,2018-06-26 18,32
108,서울,2018-06-26 19,35
108,서울,2018-06-26 20,37
108,서울,2018-06-26 21,33
108,서울,2018-06-26 22,30
108,서울,2018-06-26 23,21
108,서울,2018-06-27 00,
108,서울,2018-06-27 01,9
108,서울,2018-06-27 02,
108,서울,2018-06-27 03,
108,서울,2018-06-27 04,3
108,서울,2018-06-27 05,
108,서울,2018-06-27 06,
108,서울,2018-06-27 07,11
108,서울,2018-06-27 08,12
108,서울,2018-06-27 09,25
108,서울,2018-06-27 10,22
108,서울,2018-06-27 11,32
108,서울,2018-06-27 12,33
108,서울,2018-06-27 13,21
108,서울,2018-06-27 14,30
108,서울,2018-06-27 15,26
108,서울,2018-06-27 16,48
108,서울,2018-06-27 17,42
108,서울,2018-06-27 18,35
108,서울,2018-06-27 19,31
108,서울,2018-06-27 20,30
108,서울,2018-06-27 21,26
108,서울,2018-06-27 22,26
108,서울,2018-06-27 23,24
108,서울,2018-06-28 00,33
108,서울,2018-06-28 01,35
108,서울,2018-06-28 02,24
108,서울,2018-06-28 03,28
108,서울,2018-06-28 04,23
108,서울,2018-06-28 05,36
108,서울,2018-06-28 06,22
108,서울,2018-06-28 07,28
108,서울,2018-06-28 08,8
108,서울,2018-06-28 09,19
108,서울,2018-06-28 10,13
108,서울,2018-06-28 11,13
108,서울,2018-06-28 12,14
108,서울,2018-06-28 13,12
108,서울,2018-06-28 14,15
108,서울,2018-06-28 15,22
108,서울,2018-06-28 16,20
108,서울,2018-06-28 17,20
108,서울,2018-06-28 18,
108,서울,2018-06-29 01,
108,서울,2018-06-29 02,
108,서울,2018-06-29 03,
108,서울,2018-06-29 04,14
108,서울,2018-06-29 05,13
108,서울,2018-06-29 06,24
108,서울,2018-06-29 07,
108,서울,2018-06-29 08,8
108,서울,2018-06-29 09,10
108,서울,2018-06-29 10,20
108,서울,2018-06-29 11,22
108,서울,2018-06-29 12,26
108,서울,2018-06-29 13,18
108,서울,2018-06-29 14,31
108,서울,2018-06-29 15,31
108,서울,2018-06-29 16,33
108,서울,2018-06-29 17,27
108,서울,2018-06-29 18,28
108,서울,2018-06-29 19,38
108,서울,2018-06-29 20,40
108,서울,2018-06-29 21,50
108,서울,2018-06-29 22,49
108,서울,2018-06-29 23,53
108,서울,2018-06-30 00,48
108,서울,2018-06-30 01,42
108,서울,2018-06-30 02,67
108,서울,2018-06-30 03,55
108,서울,2018-06-30 04,45
108,서울,2018-06-30 05,39
108,서울,2018-06-30 06,36
108,서울,2018-06-30 07,45
108,서울,2018-06-30 08,48
108,서울,2018-06-30 09,47
108,서울,2018-06-30 10,49
108,서울,2018-06-30 11,35
108,서울,2018-06-30 12,45
108,서울,2018-06-30 13,36
108,서울,2018-06-30 14,5
108,서울,2018-06-30 15,29
108,서울,2018-06-30 16,21
108,서울,2018-06-30 17,31
108,서울,2018-06-30 18,36
108,서울,2018-07-01 06,8
108,서울,2018-07-01 07,7
108,서울,2018-07-01 08,6
108,서울,2018-07-01 09,8
108,서울,2018-07-01 10,7
108,서울,2018-07-01 11,7
108,서울,2018-07-01 12,
108,서울,2018-07-01 13,
108,서울,2018-07-01 14,
108,서울,2018-07-01 15,6
108,서울,2018-07-01 16,6
108,서울,2018-07-01 17,10
108,서울,2018-07-01 18,7
108,서울,2018-07-01 19,
108,서울,2018-07-01 20,
108,서울,2018-07-01 21,
108,서울,2018-07-01 22,
108,서울,2018-07-01 23,
108,서울,2018-07-02 00,
108,서울,2018-07-02 01,
108,서울,2018-07-02 02,
108,서울,2018-07-02 03,
108,서울,2018-07-02 04,
108,서울,2018-07-02 05,
108,서울,2018-07-02 06,
108,서울,2018-07-02 07,6
108,서울,2018-07-02 08,7
108,서울,2018-07-02 09,7
108,서울,2018-07-02 10,10
108,서울,2018-07-02 11,
108,서울,2018-07-03 08,
108,서울,2018-07-03 09,
108,서울,2018-07-03 10,
108,서울,2018-07-03 11,10
108,서울,2018-07-03 12,
108,서울,2018-07-03 13,7
108,서울,2018-07-03 14,7
108,서울,2018-07-03 15,
108,서울,2018-07-03 16,17
108,서울,2018-07-03 17,
108,서울,2018-07-03 18,
108,서울,2018-07-03 19,10
108,서울,2018-07-03 20,6
108,서울,2018-07-03 21,7
108,서울,2018-07-03 22,15
108,서울,2018-07-03 23,13
108,서울,2018-07-04 00,15
108,서울,2018-07-04 01,10
108,서울,2018-07-04 02,18
108,서울,2018-07-04 03,22
108,서울,2018-07-04 04,22
108,서울,2018-07-04 05,21
108,서울,2018-07-04 06,16
108,서울,2018-07-04 07,13
108,서울,2018-07-04 08,6
108,서울,2018-07-04 09,23
108,서울,2018-07-04 10,17
108,서울,2018-07-04 11,12
108,서울,2018-07-04 12,24
108,서울,2018-07-04 13,15
108,서울,2018-07-04 14,25
108,서울,2018-07-04 15,30
108,서울,2018-07-04 16,20
108,서울,2018-07-04 17,16
108,서울,2018-07-04 18,42
108,서울,2018-07-04 19,16
108,서울,2018-07-04 20,23
108,서울,2018-07-04 21,18
108,서울,2018-07-04 22,18
108,서울,2018-07-04 23,20
108,서울,2018-07-05 00,10
108,서울,2018-07-05 01,7
108,서울,2018-07-05 02,21
108,서울,2018-07-05 03,28
108,서울,2018-07-05 04,24
108,서울,2018-07-05 05,17
108,서울,2018-07-05 06,18
108,서울,2018-07-05 07,28
108,서울,2018-07-05 08,19
108,서울,2018-07-05 09,16
108,서울,2018-07-05 10,
108,서울,2018-07-05 11,15
108,서울,2018-07-05 12,6
108,서울,2018-07-05 13,11
108,서울,2018-07-05 14,13
108,서울,2018-07-05 15,21
108,서울,2018-07-05 16,13
108,서울,2018-07-05 17,18
108,서울,2018-07-05 18,19
108,서울,2018-07-05 19,7
108,서울,2018-07-05 20,13
108,서울,2018-07-05 21,6
108,서울,2018-07-05 22,7
108,서울,2018-07-05 23,
108,서울,2018-07-06 00,
108,서울,2018-07-06 01,
108,서울,2018-07-06 02,2
108,서울,2018-07-06 03,
108,서울,2018-07-06 04,
108,서울,2018-07-06 05,
108,서울,2018-07-06 06,4
108,서울,2018-07-06 07,
108,서울,2018-07-06 08,3
108,서울,2018-07-06 09,11
108,서울,2018-07-06 10,7
108,서울,2018-07-06 11,
108,서울,2018-07-06 12,
108,서울,2018-07-06 13,6
108,서울,2018-07-06 14,8
108,서울,2018-07-06 15,5
108,서울,2018-07-06 16,
108,서울,2018-07-06 17,5
108,서울,2018-07-06 18,9
108,서울,2018-07-06 19,4
108,서울,2018-07-06 20,
108,서울,2018-07-06 21,7
108,서울,2018-07-06 22,9
108,서울,2018-07-06 23,
108,서울,2018-07-07 00,
108,서울,2018-07-07 01,
108,서울,2018-07-07 02,
108,서울,2018-07-07 03,42
108,서울,2018-07-07 04,
108,서울,2018-07-07 05,
108,서울,2018-07-07 06,
108,서울,2018-07-07 07,
108,서울,2018-07-07 08,
108,서울,2018-07-07 09,18
108,서울,2018-07-07 10,14
108,서울,2018-07-07 11,6
108,서울,2018-07-07 12,12
108,서울,2018-07-07 13,5
108,서울,2018-07-07 14,9
108,서울,2018-07-07 15,8
108,서울,2018-07-07 16,6
108,서울,2018-07-07 17,
108,서울,2018-07-07 18,9
108,서울,2018-07-07 19,9
108,서울,2018-07-07 20,14
108,서울,2018-07-07 21,12
108,서울,2018-07-07 22,14
108,서울,2018-07-07 23,10
108,서울,2018-07-08 00,5
108,서울,2018-07-08 01,7
108,서울,2018-07-08 02,
108,서울,2018-07-08 03,
108,서울,2018-07-08 04,
108,서울,2018-07-08 05,
108,서울,2018-07-08 06,
108,서울,2018-07-08 07,3
108,서울,2018-07-08 08,
108,서울,2018-07-08 09,17
108,서울,2018-07-08 10,31
108,서울,2018-07-08 11,28
108,서울,2018-07-08 12,19
108,서울,2018-07-08 13,14
108,서울,2018-07-08 14,14
108,서울,2018-07-08 15,9
108,서울,2018-07-08 16,12
108,서울,2018-07-08 17,
108,서울,2018-07-08 18,14
108,서울,2018-07-08 19,14
108,서울,2018-07-08 20,18
108,서울,2018-07-08 21,19
108,서울,2018-07-08 22,21
108,서울,2018-07-08 23,14
108,서울,2018-07-09 00,15
108,서울,2018-07-09 01,7
108,서울,2018-07-09 02,16
108,서울,2018-07-09 03,8
108,서울,2018-07-09 04,
108,서울,2018-07-09 05,
108,서울,2018-07-09 06,
108,서울,2018-07-09 07,
108,서울,2018-07-09 08,3
108,서울,2018-07-09 09,9
108,서울,2018-07-09 10,12
108,서울,2018-07-09 11,14
108,서울,2018-07-09 12,9
108,서울,2018-07-09 13,10
108,서울,2018-07-09 14,9
108,서울,2018-07-09 15,5
108,서울,2018-07-09 16,7
108,서울,2018-07-09 17,9
108,서울,2018-07-09 18,6
108,서울,2018-07-09 19,
108,서울,2018-07-09 20,12
108,서울,2018-07-09 21,
108,서울,2018-07-09 22,
108,서울,2018-07-09 23,9
108,서울,2018-07-10 00,5
108,서울,2018-07-10 01,13
108,서울,2018-07-10 02,
108,서울,2018-07-10 03,9
108,서울,2018-07-10 04,
108,서울,2018-07-10 05,10
108,서울,2018-07-10 06,10
108,서울,2018-07-10 07,10
108,서울,2018-07-10 08,10
108,서울,2018-07-10 09,18
108,서울,2018-07-10 10,22
108,서울,2018-07-10 11,18
108,서울,2018-07-10 12,19
108,서울,2018-07-10 13,16
108,서울,2018-07-10 14,26
108,서울,2018-07-10 15,23
108,서울,2018-07-10 16,21
108,서울,2018-07-10 17,33
108,서울,2018-07-10 18,32
108,서울,2018-07-10 19,36
108,서울,2018-07-10 20,32
108,서울,2018-07-10 21,34
108,서울,2018-07-10 22,28
108,서울,2018-07-10 23,26
108,서울,2018-07-11 00,33
108,서울,2018-07-11 01,31
108,서울,2018-07-11 02,33
108,서울,2018-07-11 03,31
108,서울,2018-07-11 04,34
108,서울,2018-07-11 05,28
108,서울,2018-07-11 06,30
108,서울,2018-07-11 07,27
108,서울,2018-07-11 08,23
108,서울,2018-07-11 09,28
108,서울,2018-07-11 10,22
108,서울,2018-07-11 11,27
108,서울,2018-07-11 12,21
108,서울,2018-07-11 13,24
108,서울,2018-07-11 14,22
108,서울,2018-07-11 15,18
108,서울,2018-07-11 16,20
108,서울,2018-07-11 17,16
108,서울,2018-07-11 18,18
108,서울,2018-07-11 19,20
108,서울,2018-07-11 20,18
108,서울,2018-07-11 21,18
108,서울,2018-07-11 22,16
108,서울,2018-07-11 23,20
108,서울,2018-07-12 00,22
108,서울,2018-07-12 01,20
108,서울,2018-07-12 02,23
108,서울,2018-07-12 03,31
108,서울,2018-07-12 04,25
108,서울,2018-07-12 05,27
108,서울,2018-07-12 06,26
108,서울,2018-07-12 07,23
108,서울,2018-07-12 08,22
108,서울,2018-07-12 09,26
108,서울,2018-07-12 10,25
108,서울,2018-07-12 11,20
108,서울,2018-07-12 12,23
108,서울,2018-07-12 13,17
108,서울,2018-07-12 14,15
108,서울,2018-07-12 15,15
108,서울,2018-07-12 16,18
108,서울,2018-07-12 17,18
108,서울,2018-07-12 18,13
108,서울,2018-07-12 19,15
108,서울,2018-07-12 20,14
108,서울,2018-07-12 21,17
108,서울,2018-07-12 22,16
108,서울,2018-07-12 23,17
108,서울,2018-07-13 00,16
108,서울,2018-07-13 01,8
108,서울,2018-07-13 02,20
108,서울,2018-07-13 03,15
108,서울,2018-07-13 04,13
108,서울,2018-07-13 05,12
108,서울,2018-07-13 06,7
108,서울,2018-07-13 07,13
108,서울,2018-07-13 08,12
108,서울,2018-07-13 09,15
108,서울,2018-07-13 10,18
108,서울,2018-07-13 11,17
108,서울,2018-07-13 12,16
108,서울,2018-07-13 13,16
108,서울,2018-07-13 14,7
108,서울,2018-07-13 15,11
108,서울,2018-07-13 16,11
108,서울,2018-07-13 17,15
108,서울,2018-07-13 18,16
108,서울,2018-07-13 19,23
108,서울,2018-07-13 20,28
108,서울,2018-07-13 21,24
108,서울,2018-07-13 22,24
108,서울,2018-07-13 23,28
108,서울,2018-07-14 00,21
108,서울,2018-07-14 01,23
108,서울,2018-07-14 02,24
108,서울,2018-07-14 03,20
108,서울,2018-07-14 04,16
108,서울,2018-07-14 05,18
108,서울,2018-07-14 06,19
108,서울,2018-07-14 07,10
108,서울,2018-07-14 08,9
108,서울,2018-07-14 09,24
108,서울,2018-07-14 10,13
108,서울,2018-07-14 11,13
108,서울,2018-07-14 12,10
108,서울,2018-07-14 13,20
108,서울,2018-07-14 14,19
108,서울,2018-07-14 15,13
108,서울,2018-07-14 16,21
108,서울,2018-07-14 17,13
108,서울,2018-07-14 18,15
108,서울,2018-07-14 19,13
108,서울,2018-07-14 20,19
108,서울,2018-07-14 21,15
108,서울,2018-07-14 22,17
108,서울,2018-07-14 23,21
108,서울,2018-07-15 00,23
108,서울,2018-07-15 01,24
108,서울,2018-07-15 02,22
108,서울,2018-07-15 03,17
108,서울,2018-07-15 04,20
108,서울,2018-07-15 05,21
108,서울,2018-07-15 06,19
108,서울,2018-07-15 07,17
108,서울,2018-07-15 08,
108,서울,2018-07-15 09,21
108,서울,2018-07-15 10,13
108,서울,2018-07-15 11,23
108,서울,2018-07-15 12,17
108,서울,2018-07-15 13,13
108,서울,2018-07-15 14,15
108,서울,2018-07-15 15,24
108,서울,2018-07-15 16,30
108,서울,2018-07-15 17,21
108,서울,2018-07-15 18,21
108,서울,2018-07-15 19,24
108,서울,2018-07-15 20,23
108,서울,2018-07-15 21,13
108,서울,2018-07-15 22,19
108,서울,2018-07-15 23,19
108,서울,2018-07-16 00,18
108,서울,2018-07-16 01,26
108,서울,2018-07-16 02,21
108,서울,2018-07-16 03,21
108,서울,2018-07-16 04,22
108,서울,2018-07-16 05,19
108,서울,2018-07-16 06,19
108,서울,2018-07-16 07,19
108,서울,2018-07-16 08,15
108,서울,2018-07-16 09,32
108,서울,2018-07-16 10,24
108,서울,2018-07-16 11,29
108,서울,2018-07-16 12,21
108,서울,2018-07-16 13,26
108,서울,2018-07-16 14,43
108,서울,2018-07-16 15,26
108,서울,2018-07-16 16,24
108,서울,2018-07-16 17,24
108,서울,2018-07-16 18,26
108,서울,2018-07-16 19,29
108,서울,2018-07-16 20,14
108,서울,2018-07-16 21,17
108,서울,2018-07-16 22,23
108,서울,2018-07-16 23,20
108,서울,2018-07-17 00,19
108,서울,2018-07-17 01,26
108,서울,2018-07-17 02,18
108,서울,2018-07-17 03,23
108,서울,2018-07-17 04,21
108,서울,2018-07-17 05,26
108,서울,2018-07-17 06,21
108,서울,2018-07-17 07,24
108,서울,2018-07-17 08,19
108,서울,2018-07-17 09,34
108,서울,2018-07-17 10,18
108,서울,2018-07-17 11,22
108,서울,2018-07-17 12,31
108,서울,2018-07-17 13,39
108,서울,2018-07-17 14,34
108,서울,2018-07-17 15,33
108,서울,2018-07-17 16,35
108,서울,2018-07-17 17,28
108,서울,2018-07-17 18,30
108,서울,2018-07-17 19,16
108,서울,2018-07-17 20,23
108,서울,2018-07-17 21,21
108,서울,2018-07-17 22,36
108,서울,2018-07-17 23,31
108,서울,2018-07-18 00,36
108,서울,2018-07-18 01,36
108,서울,2018-07-18 02,32
108,서울,2018-07-18 03,34
108,서울,2018-07-18 04,36
108,서울,2018-07-18 05,29
108,서울,2018-07-18 06,28
108,서울,2018-07-18 07,28
108,서울,2018-07-18 08,25
108,서울,2018-07-18 09,38
108,서울,2018-07-18 10,30
108,서울,2018-07-18 11,25
108,서울,2018-07-18 12,23
108,서울,2018-07-18 13,28
108,서울,2018-07-18 14,57
108,서울,2018-07-18 15,46
108,서울,2018-07-18 16,34
108,서울,2018-07-18 17,31
108,서울,2018-07-18 18,30
108,서울,2018-07-18 19,37
108,서울,2018-07-18 20,24
108,서울,2018-07-18 21,30
108,서울,2018-07-18 22,28
108,서울,2018-07-18 23,32
108,서울,2018-07-19 00,23
108,서울,2018-07-19 01,23
108,서울,2018-07-19 02,24
108,서울,2018-07-19 03,31
108,서울,2018-07-19 04,28
108,서울,2018-07-19 05,32
108,서울,2018-07-19 06,28
108,서울,2018-07-19 07,22
108,서울,2018-07-19 08,23
108,서울,2018-07-19 09,36
108,서울,2018-07-19 10,25
108,서울,2018-07-19 11,16
108,서울,2018-07-19 12,19
108,서울,2018-07-19 13,16
108,서울,2018-07-19 14,24
108,서울,2018-07-19 15,22
108,서울,2018-07-19 16,25
108,서울,2018-07-19 17,22
108,서울,2018-07-19 18,33
108,서울,2018-07-19 19,35
108,서울,2018-07-19 20,20
108,서울,2018-07-19 21,23
108,서울,2018-07-19 22,28
108,서울,2018-07-19 23,25
108,서울,2018-07-20 00,15
108,서울,2018-07-20 01,18
108,서울,2018-07-20 02,24
108,서울,2018-07-20 03,16
108,서울,2018-07-20 04,26
108,서울,2018-07-20 05,27
108,서울,2018-07-20 06,28
108,서울,2018-07-20 07,29
108,서울,2018-07-20 08,25
108,서울,2018-07-20 09,31
108,서울,2018-07-20 10,31
108,서울,2018-07-20 11,27
108,서울,2018-07-20 12,35
108,서울,2018-07-20 13,46
108,서울,2018-07-20 14,56
108,서울,2018-07-20 15,52
108,서울,2018-07-20 16,43
108,서울,2018-07-20 17,38
108,서울,2018-07-20 18,33
108,서울,2018-07-20 19,23
108,서울,2018-07-20 20,22
108,서울,2018-07-20 21,24
108,서울,2018-07-20 22,36
108,서울,2018-07-20 23,26
108,서울,2018-07-21 00,24
108,서울,2018-07-21 01,27
108,서울,2018-07-21 02,27
108,서울,2018-07-21 03,32
108,서울,2018-07-21 04,30
108,서울,2018-07-21 05,29
108,서울,2018-07-21 06,33
108,서울,2018-07-21 07,28
108,서울,2018-07-21 08,32
108,서울,2018-07-21 09,40
108,서울,2018-07-21 10,34
108,서울,2018-07-21 11,40
108,서울,2018-07-21 12,42
108,서울,2018-07-21 13,30
108,서울,2018-07-21 14,34
108,서울,2018-07-21 15,49
108,서울,2018-07-21 16,63
108,서울,2018-07-21 17,43
108,서울,2018-07-21 18,47
108,서울,2018-07-21 19,29
108,서울,2018-07-21 20,18
108,서울,2018-07-21 21,
108,서울,2018-07-21 22,10
108,서울,2018-07-21 23,21
108,서울,2018-07-22 00,11
108,서울,2018-07-22 01,10
108,서울,2018-07-22 02,21
108,서울,2018-07-22 03,22
108,서울,2018-07-22 04,23
108,서울,2018-07-22 05,30
108,서울,2018-07-22 06,29
108,서울,2018-07-22 07,17
108,서울,2018-07-22 08,32
108,서울,2018-07-22 09,40
108,서울,2018-07-22 10,23
108,서울,2018-07-22 11,28
108,서울,2018-07-22 12,31
108,서울,2018-07-22 13,29
108,서울,2018-07-22 14,26
108,서울,2018-07-22 15,26
108,서울,2018-07-22 16,26
108,서울,2018-07-22 17,35
108,서울,2018-07-22 18,
108,서울,2018-07-22 19,22
108,서울,2018-07-22 20,18
108,서울,2018-07-22 21,17
108,서울,2018-07-22 22,29
108,서울,2018-07-22 23,34
108,서울,2018-07-23 00,32
108,서울,2018-07-23 01,28
108,서울,2018-07-23 02,33
108,서울,2018-07-23 03,38
108,서울,2018-07-23 04,30
108,서울,2018-07-23 05,32
108,서울,2018-07-23 06,27
108,서울,2018-07-23 07,13
108,서울,2018-07-23 08,11
108,서울,2018-07-23 09,21
108,서울,2018-07-23 10,28
108,서울,2018-07-23 11,25
108,서울,2018-07-23 12,22
108,서울,2018-07-23 13,35
108,서울,2018-07-23 14,32
108,서울,2018-07-23 15,30
108,서울,2018-07-23 16,47
108,서울,2018-07-23 17,40
108,서울,2018-07-23 18,38
108,서울,2018-07-23 19,28
108,서울,2018-07-23 20,28
108,서울,2018-07-23 21,22
108,서울,2018-07-23 22,21
108,서울,2018-07-23 23,19
108,서울,2018-07-24 00,20
108,서울,2018-07-24 01,15
108,서울,2018-07-24 02,29
108,서울,2018-07-24 03,28
108,서울,2018-07-24 04,30
108,서울,2018-07-24 05,29
108,서울,2018-07-24 06,24
108,서울,2018-07-24 07,26
108,서울,2018-07-24 08,22
108,서울,2018-07-24 09,34
108,서울,2018-07-24 10,35
108,서울,2018-07-24 11,24
108,서울,2018-07-24 12,33
108,서울,2018-07-24 13,24
108,서울,2018-07-24 14,34
108,서울,2018-07-24 15,72
108,서울,2018-07-24 16,57
108,서울,2018-07-24 17,51
108,서울,2018-07-24 18,
108,서울,2018-07-24 19,45
108,서울,2018-07-24 20,42
108,서울,2018-07-24 21,38
108,서울,2018-07-24 22,38
108,서울,2018-07-24 23,33
108,서울,2018-07-25 00,16
108,서울,2018-07-25 01,
108,서울,2018-07-25 02,16
108,서울,2018-07-25 03,21
108,서울,2018-07-25 04,19
108,서울,2018-07-25 05,20
108,서울,2018-07-25 06,25
108,서울,2018-07-25 07,27
108,서울,2018-07-25 08,26
108,서울,2018-07-25 09,25
108,서울,2018-07-25 10,24
108,서울,2018-07-25 11,25
108,서울,2018-07-25 12,
108,서울,2018-07-25 13,
108,서울,2018-07-25 14,13
108,서울,2018-07-25 15,21
108,서울,2018-07-25 16,24
108,서울,2018-07-25 17,43
108,서울,2018-07-25 18,26
108,서울,2018-07-25 19,23
108,서울,2018-07-25 20,31
108,서울,2018-07-25 21,32
108,서울,2018-07-25 22,27
108,서울,2018-07-25 23,24
108,서울,2018-07-26 00,16
108,서울,2018-07-26 01,23
108,서울,2018-07-26 02,27
108,서울,2018-07-26 03,31
108,서울,2018-07-26 04,28
108,서울,2018-07-26 05,27
108,서울,2018-07-26 06,26
108,서울,2018-07-26 07,31
108,서울,2018-07-26 08,22
108,서울,2018-07-26 09,25
108,서울,2018-07-26 10,31
108,서울,2018-07-26 11,32
108,서울,2018-07-26 12,28
108,서울,2018-07-26 13,33
108,서울,2018-07-26 14,29
108,서울,2018-07-26 15,45
108,서울,2018-07-26 16,45
108,서울,2018-07-26 17,45
108,서울,2018-07-26 18,36
108,서울,2018-07-26 19,39
108,서울,2018-07-26 20,38
108,서울,2018-07-26 21,44
108,서울,2018-07-26 22,38
108,서울,2018-07-26 23,31
108,서울,2018-07-27 00,27
108,서울,2018-07-27 01,24
108,서울,2018-07-27 02,32
108,서울,2018-07-27 03,33
108,서울,2018-07-27 04,32
108,서울,2018-07-27 05,37
108,서울,2018-07-27 06,28
108,서울,2018-07-27 07,30
108,서울,2018-07-27 08,31
108,서울,2018-07-27 09,41
108,서울,2018-07-27 10,30
108,서울,2018-07-27 11,24
108,서울,2018-07-27 12,35
108,서울,2018-07-27 13,36
108,서울,2018-07-27 14,57
108,서울,2018-07-27 15,53
108,서울,2018-07-27 16,60
108,서울,2018-07-27 17,48
108,서울,2018-07-27 18,41
108,서울,2018-07-27 19,33
108,서울,2018-07-27 20,28
108,서울,2018-07-27 21,28
108,서울,2018-07-27 22,27
108,서울,2018-07-27 23,26
108,서울,2018-07-28 00,29
108,서울,2018-07-28 01,22
108,서울,2018-07-28 02,31
108,서울,2018-07-28 03,33
108,서울,2018-07-28 04,30
108,서울,2018-07-28 05,32
108,서울,2018-07-28 06,37
108,서울,2018-07-28 07,32
108,서울,2018-07-28 08,32
108,서울,2018-07-28 09,36
108,서울,2018-07-28 10,37
108,서울,2018-07-28 11,27
108,서울,2018-07-28 12,30
108,서울,2018-07-28 13,45
108,서울,2018-07-28 14,28
108,서울,2018-07-28 22,
108,서울,2018-07-28 23,
108,서울,2018-07-29 01,
108,서울,2018-07-29 02,
108,서울,2018-07-29 03,9
108,서울,2018-07-29 04,16
108,서울,2018-07-29 05,13
108,서울,2018-07-29 06,16
108,서울,2018-07-29 07,10
108,서울,2018-07-29 08,9
108,서울,2018-07-29 09,16
108,서울,2018-07-29 10,11
108,서울,2018-07-29 11,
108,서울,2018-07-29 12,13
108,서울,2018-07-29 13,8
108,서울,2018-07-29 14,3
108,서울,2018-07-29 15,9
108,서울,2018-07-29 16,9
108,서울,2018-07-29 17,13
108,서울,2018-07-29 18,22
108,서울,2018-07-29 19,16
108,서울,2018-07-29 20,13
108,서울,2018-07-29 21,
108,서울,2018-07-29 22,8
108,서울,2018-07-29 23,8
108,서울,2018-07-30 00,9
108,서울,2018-07-30 01,2
108,서울,2018-07-30 02,7
108,서울,2018-07-30 03,6
108,서울,2018-07-30 04,12
108,서울,2018-07-30 05,13
108,서울,2018-07-30 06,8
108,서울,2018-07-30 07,10
108,서울,2018-07-30 08,
108,서울,2018-07-30 09,13
108,서울,2018-07-30 10,7
108,서울,2018-07-30 11,7
108,서울,2018-07-30 12,5
108,서울,2018-07-30 13,8
108,서울,2018-07-30 14,
108,서울,2018-07-30 15,8
108,서울,2018-07-30 16,5
108,서울,2018-07-30 17,13
108,서울,2018-07-30 18,
108,서울,2018-07-30 19,15
108,서울,2018-07-30 20,10
108,서울,2018-07-30 21,6
108,서울,2018-07-30 22,17
108,서울,2018-07-30 23,12
108,서울,2018-07-31 00,9
108,서울,2018-07-31 01,
108,서울,2018-07-31 02,9
108,서울,2018-07-31 03,12
108,서울,2018-07-31 04,15
108,서울,2018-07-31 05,16
108,서울,2018-07-31 06,8
108,서울,2018-07-31 07,15
108,서울,2018-07-31 08,10
108,서울,2018-07-31 09,18
108,서울,2018-07-31 10,
108,서울,2018-07-31 11,13
108,서울,2018-07-31 12,18
108,서울,2018-07-31 13,27
108,서울,2018-07-31 14,16
108,서울,2018-07-31 15,15
108,서울,2018-07-31 16,29
108,서울,2018-07-31 17,24
108,서울,2018-07-31 18,34
108,서울,2018-07-31 19,24
108,서울,2018-07-31 20,8
108,서울,2018-07-31 21,4
